ML Catalog Number,Format,Common Name,Scientific Name,Background Species,Caption,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Behaviors,Playback,Captive,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),Media notes,Observation Details,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
656186682,Photo,Black-crowned Tityra,Tityra inquisitor,,,Liz Harper,2026-03-17,2026,3,17,742,Colombia,CO-CAL,Caldas,,Eco-Hotel Balmoral,5.3243801,-74.8583508,Adult Female – 1,,Unspecified,false,false,,,,,,,S310121395,"",,,,,Tityra inquisitor,blctit1,Species,15961,,3.00,1,,2331,3632
656186660,Photo,Black-crowned Tityra,Tityra inquisitor,,,Liz Harper,2026-03-17,2026,3,17,742,Colombia,CO-CAL,Caldas,,Eco-Hotel Balmoral,5.3243801,-74.8583508,Adult Male – 1,,Unspecified,false,false,,,,,,,S310121395,"",,,,,Tityra inquisitor,blctit1,Species,15961,,2.00,1,,1822,2732
656167135,Photo,Andean Motmot,Momotus aequatorialis,,,Carol Baskauf,2026-02-23,2026,2,23,1241,Colombia,CO-CAL,Caldas,,"Minitas, Manizales CO-Caldas 5.06801, -75.44914",5.0680110,-75.4491360,"",,Unspecified,false,false,,,,,,,S303309666,"",,,,,Momotus aequatorialis,higmot1,Species,9880,,.00,0,,2274,1884
656167088,Photo,Swallow-tailed Kite,Elanoides forficatus,,,Catalina Orrego López,2026-04-29,2026,4,29,1416,Colombia,CO-CAL,Caldas,,"Alto San Juan, Berlín, Samaná, Caldas, CO",5.5944225,-74.9611981,Juvenile – 1,,Unspecified,false,false,,,,,,,S329586102,"",,,,"Tres individuos volando cerca de un juvenil, uno se acerca y le da una rana.  Dos nidos en árboles de chingalé, uno ocupado por un individuo adulto y el otro por un polluelo.",Elanoides forficatus,swtkit,Species,7921,,5.00,1,,3066,4088
656167087,Photo,Swallow-tailed Kite,Elanoides forficatus,,,Catalina Orrego López,2026-04-29,2026,4,29,1416,Colombia,CO-CAL,Caldas,,"Alto San Juan, Berlín, Samaná, Caldas, CO",5.5944225,-74.9611981,"",,Unspecified,false,false,,,,,,,S329586102,"",,,,"Tres individuos volando cerca de un juvenil, uno se acerca y le da una rana.  Dos nidos en árboles de chingalé, uno ocupado por un individuo adulto y el otro por un polluelo.",Elanoides forficatus,swtkit,Species,7921,,2.00,1,,3066,4088
656167080,Photo,White-bellied Woodstar,Chaetocercus mulsant,,,Carol Baskauf,2026-02-23,2026,2,23,803,Colombia,CO-CAL,Caldas,,"Minitas, Manizales CO-Caldas 5.07654, -75.43699",5.0765430,-75.4369900,"",,Unspecified,false,false,,,,,,,S303301487,"",,,,,Chaetocercus mulsant,whbwoo6,Species,4782,,.00,0,,2010,3870
656167049,Photo,Brown-banded Antpitta,Grallaria milleri,,,Carol Baskauf,2026-02-23,2026,2,23,803,Colombia,CO-CAL,Caldas,,"Minitas, Manizales CO-Caldas 5.07654, -75.43699",5.0765430,-75.4369900,"",,Unspecified,false,false,,,,,,,S303301487,"",,,,Photo,Grallaria milleri,brbant1,Species,14290,,.00,0,,2843,3284
656167002,Photo,Slaty-backed Nightingale-Thrush,Catharus fuscater,,,Carol Baskauf,2026-02-23,2026,2,23,803,Colombia,CO-CAL,Caldas,,"Minitas, Manizales CO-Caldas 5.07654, -75.43699",5.0765430,-75.4369900,"",,Unspecified,false,false,,,,,,,S303301487,"",,,,,Catharus fuscater,sbnthr1,Species,28274,,.00,0,,4000,6000
656166955,Photo,Black-billed Mountain-Toucan,Andigena nigrirostris,,,Carol Baskauf,2026-02-23,2026,2,23,803,Colombia,CO-CAL,Caldas,,"Minitas, Manizales CO-Caldas 5.07654, -75.43699",5.0765430,-75.4369900,"",,Unspecified,false,false,,,,,,,S303301487,"",,,,,Andigena nigrirostris,bbmtou1,Species,10876,,4.00,1,,2033,2055
656166952,Photo,Black-billed Mountain-Toucan,Andigena nigrirostris,,,Carol Baskauf,2026-02-23,2026,2,23,803,Colombia,CO-CAL,Caldas,,"Minitas, Manizales CO-Caldas 5.07654, -75.43699",5.0765430,-75.4369900,"",,Unspecified,false,false,,,,,,,S303301487,"",,,,,Andigena nigrirostris,bbmtou1,Species,10876,,.00,0,,2068,2603
656166910,Photo,Russet-crowned Warbler,Myiothlypis coronata,,,Carol Baskauf,2026-02-23,2026,2,23,803,Colombia,CO-CAL,Caldas,,"Minitas, Manizales CO-Caldas 5.07654, -75.43699",5.0765430,-75.4369900,"",,Unspecified,false,false,,,,,,,S303301487,"",,,,,Myiothlypis coronata,rucwar1,Species,34334,,3.00,1,,3006,2389
656166884,Photo,Russet-crowned Warbler,Myiothlypis coronata,,,Carol Baskauf,2026-02-23,2026,2,23,803,Colombia,CO-CAL,Caldas,,"Minitas, Manizales CO-Caldas 5.07654, -75.43699",5.0765430,-75.4369900,"",,Unspecified,false,false,,,,,,,S303301487,"",,,,,Myiothlypis coronata,rucwar1,Species,34334,,.00,0,,1153,1231
656166830,Photo,Slate-crowned Antpitta,Grallaricula nana,,,Carol Baskauf,2026-02-23,2026,2,23,803,Colombia,CO-CAL,Caldas,,"Minitas, Manizales CO-Caldas 5.07654, -75.43699",5.0765430,-75.4369900,"",,Unspecified,false,false,,,,,,,S303301487,"",,,,Photo,Grallaricula nana,slcant2,Species,14352,,.00,0,,1637,1876
656166792,Photo,Chestnut-crowned Antpitta,Grallaria ruficapilla,,,Carol Baskauf,2026-02-23,2026,2,23,803,Colombia,CO-CAL,Caldas,,"Minitas, Manizales CO-Caldas 5.07654, -75.43699",5.0765430,-75.4369900,"",,Unspecified,false,false,,,,,,,S303301487,"",,,,Saw,Grallaria ruficapilla,chcant2,Species,14234,,.00,0,,4000,6000
656166785,Photo,Chestnut-crowned Antpitta,Grallaria ruficapilla,,,Carol Baskauf,2026-02-23,2026,2,23,803,Colombia,CO-CAL,Caldas,,"Minitas, Manizales CO-Caldas 5.07654, -75.43699",5.0765430,-75.4369900,"",,Unspecified,false,false,,,,,,,S303301487,"",,,,Saw,Grallaria ruficapilla,chcant2,Species,14234,,.00,0,,2756,3093
656166743,Photo,Crimson-mantled Woodpecker,Colaptes rivolii,,,Carol Baskauf,2026-02-23,2026,2,23,803,Colombia,CO-CAL,Caldas,,"Minitas, Manizales CO-Caldas 5.07654, -75.43699",5.0765430,-75.4369900,"",,Unspecified,false,false,,,,,,,S303301487,"",,,,,Colaptes rivolii,crmwoo2,Species,11874,,.00,0,,1142,910
656166639,Photo,Blue-winged Mountain Tanager,Anisognathus somptuosus,,,Carol Baskauf,2026-02-23,2026,2,23,726,Colombia,CO-CAL,Caldas,,Reserva Ecológica Río Blanco--Lodge,5.0732224,-75.4378641,"",,Unspecified,false,false,,,,,,,S303301757,"",,,,,Anisognathus somptuosus,bwmtan1,Species,34889,,.00,0,,2700,3266
656166299,Photo,Hooded Mountain Tanager,Buthraupis montana,,,Carol Baskauf,2026-02-22,2026,2,22,731,Colombia,CO-CAL,Caldas,,"El Paraíso, Manizales CO-Caldas 5.02383, -75.36522",5.0238300,-75.3652250,"",,Unspecified,false,false,,,,,,,S303047515,"",,,,,Buthraupis montana,homtan1,Species,34839,,.00,0,,2264,2688
656166276,Photo,Sickle-winged Guan,Chamaepetes goudotii,,,Carol Baskauf,2026-02-22,2026,2,22,731,Colombia,CO-CAL,Caldas,,"El Paraíso, Manizales CO-Caldas 5.02383, -75.36522",5.0238300,-75.3652250,"",,Unspecified,false,false,,,,,,,S303047515,"",,,,,Chamaepetes goudotii,siwgua1,Species,855,,.00,0,,4000,6000
656166275,Photo,Sickle-winged Guan,Chamaepetes goudotii,,,Carol Baskauf,2026-02-22,2026,2,22,731,Colombia,CO-CAL,Caldas,,"El Paraíso, Manizales CO-Caldas 5.02383, -75.36522",5.0238300,-75.3652250,"",,Unspecified,false,false,,,,,,,S303047515,"",,,,,Chamaepetes goudotii,siwgua1,Species,855,,.00,0,,4000,6000
656166191,Photo,Sword-billed Hummingbird,Ensifera ensifera,,,Carol Baskauf,2026-02-22,2026,2,22,731,Colombia,CO-CAL,Caldas,,"El Paraíso, Manizales CO-Caldas 5.02383, -75.36522",5.0238300,-75.3652250,"",,Unspecified,false,false,,,,,,,S303047515,"",,,,,Ensifera ensifera,swbhum1,Species,4667,,4.50,2,,3330,4547
656166144,Photo,Gray-breasted Mountain-Toucan,Andigena hypoglauca,,,Carol Baskauf,2026-02-22,2026,2,22,731,Colombia,CO-CAL,Caldas,,"El Paraíso, Manizales CO-Caldas 5.02383, -75.36522",5.0238300,-75.3652250,"",,Unspecified,false,false,,,,,,,S303047515,"",,,,,Andigena hypoglauca,gybmot1,Species,10871,,.00,0,,4000,6000
656166140,Photo,Gray-breasted Mountain-Toucan,Andigena hypoglauca,,,Carol Baskauf,2026-02-22,2026,2,22,731,Colombia,CO-CAL,Caldas,,"El Paraíso, Manizales CO-Caldas 5.02383, -75.36522",5.0238300,-75.3652250,"",,Unspecified,false,false,,,,,,,S303047515,"",,,,,Andigena hypoglauca,gybmot1,Species,10871,,.00,0,,4000,6000
656166118,Photo,Gray-breasted Mountain-Toucan,Andigena hypoglauca,,,Carol Baskauf,2026-02-22,2026,2,22,731,Colombia,CO-CAL,Caldas,,"El Paraíso, Manizales CO-Caldas 5.02383, -75.36522",5.0238300,-75.3652250,"",,Unspecified,false,false,,,,,,,S303047515,"",,,,,Andigena hypoglauca,gybmot1,Species,10871,,.00,0,,4000,6000
656165995,Photo,Eared Dove,Zenaida auriculata,,,Carol Baskauf,2026-02-22,2026,2,22,731,Colombia,CO-CAL,Caldas,,"El Paraíso, Manizales CO-Caldas 5.02383, -75.36522",5.0238300,-75.3652250,"",,Unspecified,false,false,,,,,,,S303047515,"",,,,,Zenaida auriculata,eardov1,Species,2400,,.00,0,,1585,2031
656165929,Photo,Great Thrush,Turdus fuscater,,,Carol Baskauf,2026-02-22,2026,2,22,731,Colombia,CO-CAL,Caldas,,"El Paraíso, Manizales CO-Caldas 5.02383, -75.36522",5.0238300,-75.3652250,"",,Unspecified,false,false,,,,,,,S303047515,"",,,,,Turdus fuscater,grethr1,Species,28677,,4.00,2,,4000,6000
656165903,Photo,Collared Inca,Coeligena torquata,,,Carol Baskauf,2026-02-22,2026,2,22,731,Colombia,CO-CAL,Caldas,,"El Paraíso, Manizales CO-Caldas 5.02383, -75.36522",5.0238300,-75.3652250,"",,Unspecified,false,false,,,,,,,S303047515,"",,,,,Coeligena torquata,colinc1,Species,4623,,3.00,1,,4000,6000
656165864,Photo,Blue-capped Tanager,Sporathraupis cyanocephala,,,Carol Baskauf,2026-02-22,2026,2,22,731,Colombia,CO-CAL,Caldas,,"El Paraíso, Manizales CO-Caldas 5.02383, -75.36522",5.0238300,-75.3652250,"",,Unspecified,false,false,,,,,,,S303047515,"",,,,,Sporathraupis cyanocephala,blctan2,Species,34845,,.00,0,,1315,2007
656165838,Photo,Tourmaline Sunangel,Heliangelus exortis,,,Carol Baskauf,2026-02-22,2026,2,22,731,Colombia,CO-CAL,Caldas,,"El Paraíso, Manizales CO-Caldas 5.02383, -75.36522",5.0238300,-75.3652250,"",,Unspecified,false,false,,,,,,,S303047515,"",,,,,Heliangelus exortis,tousun1,Species,4414,,.00,0,,1115,1919
656165768,Photo,Mountain Velvetbreast,Lafresnaya lafresnayi,,,Carol Baskauf,2026-02-22,2026,2,22,731,Colombia,CO-CAL,Caldas,,"El Paraíso, Manizales CO-Caldas 5.02383, -75.36522",5.0238300,-75.3652250,"",,Unspecified,false,false,,,,,,,S303047515,"",,,,,Lafresnaya lafresnayi,mouvel1,Species,4659,,4.00,1,,1782,1617
656165734,Photo,Sparkling Violetear,Colibri coruscans,,,Carol Baskauf,2026-02-22,2026,2,22,731,Colombia,CO-CAL,Caldas,,"El Paraíso, Manizales CO-Caldas 5.02383, -75.36522",5.0238300,-75.3652250,"",,Unspecified,false,false,,,,,,,S303047515,"",,,,,Colibri coruscans,spvear1,Species,4354,,3.00,1,,1001,1200
656165699,Photo,Mountain Velvetbreast,Lafresnaya lafresnayi,,,Carol Baskauf,2026-02-22,2026,2,22,731,Colombia,CO-CAL,Caldas,,"El Paraíso, Manizales CO-Caldas 5.02383, -75.36522",5.0238300,-75.3652250,"",,Unspecified,false,false,,,,,,,S303047515,"",,,,,Lafresnaya lafresnayi,mouvel1,Species,4659,,.00,0,,2159,1683
656165690,Photo,Sword-billed Hummingbird,Ensifera ensifera,,,Carol Baskauf,2026-02-22,2026,2,22,731,Colombia,CO-CAL,Caldas,,"El Paraíso, Manizales CO-Caldas 5.02383, -75.36522",5.0238300,-75.3652250,"",,Unspecified,false,false,,,,,,,S303047515,"",,,,,Ensifera ensifera,swbhum1,Species,4667,,.00,0,,1791,2585
656165667,Photo,Rufous-collared Sparrow,Zonotrichia capensis,,,Carol Baskauf,2026-02-22,2026,2,22,731,Colombia,CO-CAL,Caldas,,"El Paraíso, Manizales CO-Caldas 5.02383, -75.36522",5.0238300,-75.3652250,"",,Unspecified,false,false,,,,,,,S303047515,"",,,,,Zonotrichia capensis,rucspa1,Species,33158,,2.00,1,,1799,3986
656165631,Photo,Sparkling Violetear,Colibri coruscans,,,Carol Baskauf,2026-02-22,2026,2,22,731,Colombia,CO-CAL,Caldas,,"El Paraíso, Manizales CO-Caldas 5.02383, -75.36522",5.0238300,-75.3652250,"",,Unspecified,false,false,,,,,,,S303047515,"",,,,,Colibri coruscans,spvear1,Species,4354,,.00,0,,1625,2154
656165596,Photo,Tourmaline Sunangel,Heliangelus exortis,,,Carol Baskauf,2026-02-22,2026,2,22,731,Colombia,CO-CAL,Caldas,,"El Paraíso, Manizales CO-Caldas 5.02383, -75.36522",5.0238300,-75.3652250,"",,Unspecified,false,false,,,,,,,S303047515,"",,,,,Heliangelus exortis,tousun1,Species,4414,,.00,0,,2040,1613
656165582,Photo,Collared Inca,Coeligena torquata,,,Carol Baskauf,2026-02-22,2026,2,22,731,Colombia,CO-CAL,Caldas,,"El Paraíso, Manizales CO-Caldas 5.02383, -75.36522",5.0238300,-75.3652250,"",,Unspecified,false,false,,,,,,,S303047515,"",,,,,Coeligena torquata,colinc1,Species,4623,,.00,0,,1693,1817
656165561,Photo,Sparkling Violetear,Colibri coruscans,,,Carol Baskauf,2026-02-22,2026,2,22,731,Colombia,CO-CAL,Caldas,,"El Paraíso, Manizales CO-Caldas 5.02383, -75.36522",5.0238300,-75.3652250,"",,Unspecified,false,false,,,,,,,S303047515,"",,,,,Colibri coruscans,spvear1,Species,4354,,.00,0,,2086,2799
656165520,Photo,Buff-winged Starfrontlet,Coeligena lutetiae,,,Carol Baskauf,2026-02-22,2026,2,22,731,Colombia,CO-CAL,Caldas,,"El Paraíso, Manizales CO-Caldas 5.02383, -75.36522",5.0238300,-75.3652250,"",,Unspecified,false,false,,,,,,,S303047515,"",,,,,Coeligena lutetiae,buwsta1,Species,4648,,.00,0,,1171,1138
656165498,Photo,Mountain Velvetbreast,Lafresnaya lafresnayi,,,Carol Baskauf,2026-02-22,2026,2,22,731,Colombia,CO-CAL,Caldas,,"El Paraíso, Manizales CO-Caldas 5.02383, -75.36522",5.0238300,-75.3652250,"",,Unspecified,false,false,,,,,,,S303047515,"",,,,,Lafresnaya lafresnayi,mouvel1,Species,4659,,.00,0,,1489,2972
656165350,Photo,Andean Guan,Penelope montagnii,,,Carol Baskauf,2026-02-22,2026,2,22,731,Colombia,CO-CAL,Caldas,,"El Paraíso, Manizales CO-Caldas 5.02383, -75.36522",5.0238300,-75.3652250,"",,Unspecified,false,false,,,,,,,S303047515,"",,,,,Penelope montagnii,andgua1,Species,900,,.00,0,,4000,6000
656165349,Photo,Andean Guan,Penelope montagnii,,,Carol Baskauf,2026-02-22,2026,2,22,731,Colombia,CO-CAL,Caldas,,"El Paraíso, Manizales CO-Caldas 5.02383, -75.36522",5.0238300,-75.3652250,"",,Unspecified,false,false,,,,,,,S303047515,"",,,,,Penelope montagnii,andgua1,Species,900,,.00,0,,4000,6000
656165270,Photo,Masked Flowerpiercer,Diglossa cyanea,,,Carol Baskauf,2026-02-22,2026,2,22,731,Colombia,CO-CAL,Caldas,,"El Paraíso, Manizales CO-Caldas 5.02383, -75.36522",5.0238300,-75.3652250,"",,Unspecified,false,false,,,,,,,S303047515,"",,,,,Diglossa cyanea,masflo1,Species,35330,,.00,0,,1530,2393
656165247,Photo,Sword-billed Hummingbird,Ensifera ensifera,,,Carol Baskauf,2026-02-22,2026,2,22,731,Colombia,CO-CAL,Caldas,,"El Paraíso, Manizales CO-Caldas 5.02383, -75.36522",5.0238300,-75.3652250,"",,Unspecified,false,false,,,,,,,S303047515,"",,,,,Ensifera ensifera,swbhum1,Species,4667,,.00,0,,1903,2776
656165238,Photo,Tourmaline Sunangel,Heliangelus exortis,,,Carol Baskauf,2026-02-22,2026,2,22,731,Colombia,CO-CAL,Caldas,,"El Paraíso, Manizales CO-Caldas 5.02383, -75.36522",5.0238300,-75.3652250,"",,Unspecified,false,false,,,,,,,S303047515,"",,,,,Heliangelus exortis,tousun1,Species,4414,,.00,0,,1244,1067
656165197,Photo,Yellow-bellied Chat-Tyrant,Silvicultrix diadema,,,Carol Baskauf,2026-02-22,2026,2,22,731,Colombia,CO-CAL,Caldas,,"El Paraíso, Manizales CO-Caldas 5.02383, -75.36522",5.0238300,-75.3652250,"",,Unspecified,false,false,,,,,,,S303047515,"",,,,,Silvicultrix diadema,yebcht1,Species,17181,,.00,0,,1788,1986
656165195,Photo,Yellow-bellied Chat-Tyrant,Silvicultrix diadema,,,Carol Baskauf,2026-02-22,2026,2,22,731,Colombia,CO-CAL,Caldas,,"El Paraíso, Manizales CO-Caldas 5.02383, -75.36522",5.0238300,-75.3652250,"",,Unspecified,false,false,,,,,,,S303047515,"",,,,,Silvicultrix diadema,yebcht1,Species,17181,,.00,0,,4000,6000
656165114,Photo,Mountain Wren,Troglodytes solstitialis,,,Carol Baskauf,2026-02-22,2026,2,22,731,Colombia,CO-CAL,Caldas,,"El Paraíso, Manizales CO-Caldas 5.02383, -75.36522",5.0238300,-75.3652250,"",,Unspecified,false,false,,,,,,,S303047515,"",,,,,Troglodytes solstitialis,mouwre1,Species,27245,,4.00,1,,1885,2699
656165088,Photo,Northern Slaty Brushfinch,Atlapetes schistaceus,,,Carol Baskauf,2026-02-22,2026,2,22,731,Colombia,CO-CAL,Caldas,,"El Paraíso, Manizales CO-Caldas 5.02383, -75.36522",5.0238300,-75.3652250,"",,Unspecified,false,false,,,,,,,S303047515,"",,,,,Atlapetes schistaceus,slabru1,Species,33474,,.00,0,,2484,3680
656165087,Photo,Northern Slaty Brushfinch,Atlapetes schistaceus,,,Carol Baskauf,2026-02-22,2026,2,22,731,Colombia,CO-CAL,Caldas,,"El Paraíso, Manizales CO-Caldas 5.02383, -75.36522",5.0238300,-75.3652250,"",,Unspecified,false,false,,,,,,,S303047515,"",,,,,Atlapetes schistaceus,slabru1,Species,33474,,.00,0,,1697,2260
656165007,Photo,Shining Sunbeam,Aglaeactis cupripennis,,,Carol Baskauf,2026-02-22,2026,2,22,731,Colombia,CO-CAL,Caldas,,"El Paraíso, Manizales CO-Caldas 5.02383, -75.36522",5.0238300,-75.3652250,"",,Unspecified,false,false,,,,,,,S303047515,"",,,,,Aglaeactis cupripennis,shisun1,Species,4604,,.00,0,,4000,6000
656165006,Photo,Shining Sunbeam,Aglaeactis cupripennis,,,Carol Baskauf,2026-02-22,2026,2,22,731,Colombia,CO-CAL,Caldas,,"El Paraíso, Manizales CO-Caldas 5.02383, -75.36522",5.0238300,-75.3652250,"",,Unspecified,false,false,,,,,,,S303047515,"",,,,,Aglaeactis cupripennis,shisun1,Species,4604,,.00,0,,3217,3154
656165005,Photo,Shining Sunbeam,Aglaeactis cupripennis,,,Carol Baskauf,2026-02-22,2026,2,22,731,Colombia,CO-CAL,Caldas,,"El Paraíso, Manizales CO-Caldas 5.02383, -75.36522",5.0238300,-75.3652250,"",,Unspecified,false,false,,,,,,,S303047515,"",,,,,Aglaeactis cupripennis,shisun1,Species,4604,,.00,0,,1555,1990
656165004,Photo,Shining Sunbeam,Aglaeactis cupripennis,,,Carol Baskauf,2026-02-22,2026,2,22,731,Colombia,CO-CAL,Caldas,,"El Paraíso, Manizales CO-Caldas 5.02383, -75.36522",5.0238300,-75.3652250,"",,Unspecified,false,false,,,,,,,S303047515,"",,,,,Aglaeactis cupripennis,shisun1,Species,4604,,.00,0,,1976,1716
656164896,Photo,Grass Wren,Cistothorus platensis,,,Carol Baskauf,2026-02-22,2026,2,22,731,Colombia,CO-CAL,Caldas,,"El Paraíso, Manizales CO-Caldas 5.02383, -75.36522",5.0238300,-75.3652250,"",,Unspecified,false,false,,,,,,,S303047515,"",,,,Seen heard,Cistothorus platensis,sedwre,Species,27304,,.00,0,,981,854
656164510,Photo,Equatorial Antpitta,Grallaria saturata,,,Carol Baskauf,2026-02-22,2026,2,22,731,Colombia,CO-CAL,Caldas,,"El Paraíso, Manizales CO-Caldas 5.02383, -75.36522",5.0238300,-75.3652250,"",,Unspecified,false,false,,,,,,,S303047515,"",,,,At feeder. Photo and recording,Grallaria saturata,equant1,Species,14277,,.00,0,,4000,6000
656164385,Photo,Gray-browed Brushfinch,Arremon assimilis,,,Carol Baskauf,2026-02-22,2026,2,22,731,Colombia,CO-CAL,Caldas,,"El Paraíso, Manizales CO-Caldas 5.02383, -75.36522",5.0238300,-75.3652250,"",,Unspecified,false,false,,,,,,,S303047515,"",,,,,Arremon assimilis,sthbrf8,Species,33041,,3.00,1,,4000,6000
656164190,Photo,White-browed Spinetail,Hellmayrea gularis,,,Carol Baskauf,2026-02-22,2026,2,22,731,Colombia,CO-CAL,Caldas,,"El Paraíso, Manizales CO-Caldas 5.02383, -75.36522",5.0238300,-75.3652250,"",,Unspecified,false,false,,,,,,,S303047515,"",,,,,Hellmayrea gularis,whbspi2,Species,15366,,.00,0,,4000,6000
656163022,Photo,Cinnamon Becard,Pachyramphus cinnamomeus,,,Liz Harper,2026-03-18,2026,3,18,602,Colombia,CO-CAL,Caldas,,Eco-Hotel Balmoral,5.3243801,-74.8583508,"",,Unspecified,false,false,,,,,,,S310287293,"",,,,,Pachyramphus cinnamomeus,cinbec1,Species,16037,,.00,0,,1790,2851
656162821,Photo,Scarlet-fronted Parakeet,Psittacara wagleri,,,Liz Harper,2026-03-18,2026,3,18,602,Colombia,CO-CAL,Caldas,,Eco-Hotel Balmoral,5.3243801,-74.8583508,"",,Unspecified,false,false,,,,,,,S310287293,"",,,,,Psittacara wagleri,scfpar2,Species,13189,,.00,0,,985,1478
656162504,Photo,Eastern Kingbird,Tyrannus tyrannus,,,Liz Harper,2026-03-17,2026,3,17,1620,Colombia,CO-CAL,Caldas,,Eco-Hotel Balmoral,5.3243801,-74.8583508,"",,Unspecified,false,false,,,,,,,S310287529,"",,,,,Tyrannus tyrannus,easkin,Species,17472,,.00,0,,1054,1581
656162330,Photo,Yellow-crowned Amazon,Amazona ochrocephala,,,Liz Harper,2026-03-17,2026,3,17,742,Colombia,CO-CAL,Caldas,,Eco-Hotel Balmoral,5.3243801,-74.8583508,"",,Unspecified,false,false,,,,,,,S310121395,"",,,,,Amazona ochrocephala,ywcpar,Species,12933,,3.00,1,,2107,3161
656162121,Photo,Gray-rumped Swift,Chaetura cinereiventris,,,Liz Harper,2026-03-17,2026,3,17,742,Colombia,CO-CAL,Caldas,,Eco-Hotel Balmoral,5.3243801,-74.8583508,"",,Unspecified,false,false,,,,,,,S310121395,"",,,,,Chaetura cinereiventris,grrswi1,Species,3880,,3.00,1,,1075,1613
656161830,Photo,Thick-billed Seed-Finch,Sporophila funerea,,,Liz Harper,2026-03-17,2026,3,17,742,Colombia,CO-CAL,Caldas,,Eco-Hotel Balmoral,5.3243801,-74.8583508,"",,Unspecified,false,false,,,,,,,S310121395,"",,,,,Sporophila funerea,tbsfin1,Species,35546,,.00,0,,1459,2189
656161261,Photo,Golden-hooded Tanager,Stilpnia larvata,,,Liz Harper,2026-03-17,2026,3,17,742,Colombia,CO-CAL,Caldas,,Eco-Hotel Balmoral,5.3243801,-74.8583508,"",,Unspecified,false,false,,,,,,,S310121395,"",,,,,Stilpnia larvata,gohtan1,Species,35022,,4.00,1,,2391,4044
656160990,Photo,Rufous Motmot,Baryphthengus martii,,,Liz Harper,2026-03-17,2026,3,17,742,Colombia,CO-CAL,Caldas,,Eco-Hotel Balmoral,5.3243801,-74.8583508,Adult – 1,,Unspecified,false,false,,,,,,,S310121395,"",,,,,Baryphthengus martii,rufmot1,Species,9883,,4.50,2,,3030,4672
656160185,Photo,swift sp.,Apodidae sp.,,,Liz Harper,2026-03-17,2026,3,17,742,Colombia,CO-CAL,Caldas,,Eco-Hotel Balmoral,5.3243801,-74.8583508,"",,Unspecified,false,false,,,,,,,S310121395,"",,,,,Apodidae sp.,swift1,Spuh,4199,,.00,0,,582,872
656160128,Photo,swift sp.,Apodidae sp.,,,Liz Harper,2026-03-17,2026,3,17,742,Colombia,CO-CAL,Caldas,,Eco-Hotel Balmoral,5.3243801,-74.8583508,"",,Unspecified,false,false,,,,,,,S310121395,"",,,,,Apodidae sp.,swift1,Spuh,4199,,.00,0,,424,636
656159777,Photo,Greater Ani,Crotophaga major,,,Liz Harper,2026-03-17,2026,3,17,742,Colombia,CO-CAL,Caldas,,Eco-Hotel Balmoral,5.3243801,-74.8583508,"",,Unspecified,false,false,,,,,,,S310121395,"",,,,,Crotophaga major,greani1,Species,3025,,.00,0,,1369,2054
656159595,Photo,swift sp.,Apodidae sp.,,,Liz Harper,2026-03-17,2026,3,17,742,Colombia,CO-CAL,Caldas,,Eco-Hotel Balmoral,5.3243801,-74.8583508,"",,Unspecified,false,false,,,,,,,S310121395,"",,,,,Apodidae sp.,swift1,Spuh,4199,,.00,0,,698,1048
656159250,Photo,swift sp.,Apodidae sp.,,,Liz Harper,2026-03-17,2026,3,17,742,Colombia,CO-CAL,Caldas,,Eco-Hotel Balmoral,5.3243801,-74.8583508,"",,Unspecified,false,false,,,,,,,S310121395,"",,,,,Apodidae sp.,swift1,Spuh,4199,,.00,0,,571,856
656158890,Photo,swift sp.,Apodidae sp.,,,Liz Harper,2026-03-17,2026,3,17,742,Colombia,CO-CAL,Caldas,,Eco-Hotel Balmoral,5.3243801,-74.8583508,"",,Unspecified,false,false,,,,,,,S310121395,"",,,,,Apodidae sp.,swift1,Spuh,4199,,.00,0,,928,1392
656158829,Photo,Limpkin,Aramus guarauna,,,Liz Harper,2026-03-17,2026,3,17,742,Colombia,CO-CAL,Caldas,,Eco-Hotel Balmoral,5.3243801,-74.8583508,"",,Unspecified,false,false,,,,,,,S310121395,"",,,,,Aramus guarauna,limpki,Species,5671,,.00,0,,3196,5045
